P2P_Bandwidth_Gbps,DDP_s,LocalAdam_s,DES_LOC_s,FAVG_OPT_s,Neuron_SP_s,ZeROpp_75pct_s,DS_AR_opt_75pct_1.2x_s,DS_MoE_91pct_3.2x_s,LocalSGD_K16_93.8pct_s,SlowMo_K12_91.7pct_s,BytePS_TopK_99.9pct_s,JAX_SPMD_50pct_1.15x_s,Flux_overlap_0pct_1.25x_s
9.649100e-04,8.5705e+10,9.9605e+08,4.9705e+08,3.3344e+08,2.7861e+08,2.1663e+10,2.1663e+10,7.7986e+09,5.4158e+09,7.1922e+09,8.6872e+07,4.3325e+10,8.6651e+10
9.744300e-04,8.3920e+10,9.8217e+08,4.9705e+08,3.3111e+08,2.7861e+08,2.1451e+10,2.1451e+10,7.7224e+09,5.3629e+09,7.1219e+09,8.6025e+07,4.2902e+10,8.5804e+10
9.840400e-04,8.3151e+10,9.7424e+08,4.9120e+08,3.2685e+08,2.7533e+08,2.1242e+10,2.1242e+10,7.6470e+09,5.3106e+09,7.0524e+09,8.5187e+07,4.2483e+10,8.4966e+10
9.937500e-04,8.2570e+10,9.6743e+08,4.8474e+08,3.2282e+08,2.7172e+08,2.1034e+10,2.1034e+10,7.5723e+09,5.2587e+09,6.9835e+09,8.4357e+07,4.2068e+10,8.4136e+10
1.003550e-03,8.1992e+10,9.6066e+08,4.7967e+08,3.2056e+08,2.6887e+08,2.0829e+10,2.0829e+10,7.4983e+09,5.2073e+09,6.9153e+09,8.3535e+07,4.1657e+10,8.3314e+10
1.013450e-03,8.1067e+10,9.4982e+08,4.7967e+08,3.1694e+08,2.6887e+08,2.0625e+10,2.0625e+10,7.4251e+09,5.1565e+09,6.8477e+09,8.2721e+07,4.1250e+10,8.2501e+10
1.023450e-03,7.9943e+10,9.3666e+08,4.7967e+08,3.1254e+08,2.6887e+08,2.0424e+10,2.0424e+10,7.3525e+09,5.1061e+09,6.7808e+09,8.1915e+07,4.0847e+10,8.1694e+10
1.033550e-03,7.9943e+10,9.3666e+08,4.7442e+08,3.1035e+08,2.6593e+08,2.0224e+10,2.0224e+10,7.2807e+09,5.0562e+09,6.7146e+09,8.1117e+07,4.0448e+10,8.0896e+10
1.043750e-03,7.9285e+10,9.3151e+08,4.6251e+08,3.0818e+08,2.5925e+08,2.0027e+10,2.0027e+10,7.2095e+09,5.0068e+09,6.6489e+09,8.0326e+07,4.0053e+10,8.0106e+10
1.054040e-03,7.7634e+10,9.1853e+08,4.5766e+08,3.0603e+08,2.5654e+08,1.9831e+10,1.9831e+10,7.1392e+09,4.9579e+09,6.5840e+09,7.9544e+07,3.9662e+10,7.9324e+10
1.064440e-03,7.6853e+10,9.0573e+08,4.5287e+08,3.0223e+08,2.5385e+08,1.9637e+10,1.9637e+10,7.0694e+09,4.9095e+09,6.5197e+09,7.8769e+07,3.9274e+10,7.8548e+10
1.074940e-03,7.6227e+10,8.9416e+08,4.4839e+08,2.9802e+08,2.5134e+08,1.9445e+10,1.9445e+10,7.0004e+09,4.8615e+09,6.4560e+09,7.8002e+07,3.8891e+10,7.7781e+10
1.085550e-03,7.5164e+10,8.8791e+08,4.4526e+08,2.9387e+08,2.4958e+08,1.9255e+10,1.9255e+10,6.9319e+09,4.8140e+09,6.3929e+09,7.7242e+07,3.8511e+10,7.7021e+10
1.096260e-03,7.4406e+10,8.7827e+08,4.4043e+08,2.9204e+08,2.4688e+08,1.9067e+10,1.9067e+10,6.8642e+09,4.7670e+09,6.3305e+09,7.6489e+07,3.8134e+10,7.6269e+10
1.107070e-03,7.3886e+10,8.6604e+08,4.3429e+08,2.9204e+08,2.4344e+08,1.8881e+10,1.8881e+10,6.7972e+09,4.7204e+09,6.2687e+09,7.5745e+07,3.7762e+10,7.5524e+10
1.117990e-03,7.3369e+10,8.5963e+08,4.2824e+08,2.8820e+08,2.4005e+08,1.8697e+10,1.8697e+10,6.7308e+09,4.6743e+09,6.2074e+09,7.5007e+07,3.7393e+10,7.4786e+10
1.129020e-03,7.2856e+10,8.5165e+08,4.2423e+08,2.8419e+08,2.3780e+08,1.8514e+10,1.8514e+10,6.6650e+09,4.6286e+09,6.1468e+09,7.4276e+07,3.7028e+10,7.4056e+10
1.140160e-03,7.2347e+10,8.3979e+08,4.2423e+08,2.8023e+08,2.3780e+08,1.8333e+10,1.8333e+10,6.5999e+09,4.5834e+09,6.0867e+09,7.3553e+07,3.6666e+10,7.3332e+10
1.151410e-03,7.1481e+10,8.3226e+08,4.2140e+08,2.7771e+08,2.3621e+08,1.8154e+10,1.8154e+10,6.5354e+09,4.5386e+09,6.0273e+09,7.2836e+07,3.6308e+10,7.2615e+10
1.162770e-03,7.0536e+10,8.2644e+08,4.1707e+08,2.7557e+08,2.3378e+08,1.7977e+10,1.7977e+10,6.4716e+09,4.4943e+09,5.9684e+09,7.2127e+07,3.5953e+10,7.1906e+10
1.174240e-03,7.0043e+10,8.2066e+08,4.0934e+08,2.7173e+08,2.2945e+08,1.7801e+10,1.7801e+10,6.4084e+09,4.4504e+09,5.9101e+09,7.1424e+07,3.5602e+10,7.1204e+10
1.185830e-03,6.9314e+10,8.1212e+08,4.0360e+08,2.6887e+08,2.2623e+08,1.7627e+10,1.7627e+10,6.3457e+09,4.4069e+09,5.8523e+09,7.0729e+07,3.5254e+10,7.0508e+10
1.197530e-03,6.8348e+10,8.0080e+08,3.9984e+08,2.6699e+08,2.2413e+08,1.7455e+10,1.7455e+10,6.2837e+09,4.3639e+09,5.7951e+09,7.0040e+07,3.4910e+10,6.9819e+10
1.209340e-03,6.7813e+10,7.9453e+08,3.9612e+08,2.6350e+08,2.2204e+08,1.7284e+10,1.7284e+10,6.2224e+09,4.3212e+09,5.7385e+09,6.9358e+07,3.4569e+10,6.9137e+10
1.221270e-03,6.7213e+10,7.8897e+08,3.9243e+08,2.6079e+08,2.1997e+08,1.7116e+10,1.7116e+10,6.1616e+09,4.2790e+09,5.6825e+09,6.8682e+07,3.4231e+10,6.8462e+10
1.233320e-03,6.6277e+10,7.8345e+08,3.8878e+08,2.6079e+08,2.1792e+08,1.6948e+10,1.6948e+10,6.1014e+09,4.2372e+09,5.6270e+09,6.8014e+07,3.3896e+10,6.7793e+10
1.245490e-03,6.5653e+10,7.7442e+08,3.8751e+08,2.5842e+08,2.1722e+08,1.6783e+10,1.6783e+10,6.0418e+09,4.1958e+09,5.5720e+09,6.7351e+07,3.3565e+10,6.7130e+10
1.257770e-03,6.5194e+10,7.6385e+08,3.8730e+08,2.5489e+08,2.1709e+08,1.6619e+10,1.6619e+10,5.9828e+09,4.1549e+09,5.5176e+09,6.6696e+07,3.3238e+10,6.6475e+10
1.270180e-03,6.4738e+10,7.5851e+08,3.8190e+08,2.5311e+08,2.1407e+08,1.6457e+10,1.6456e+10,5.9243e+09,4.1143e+09,5.4637e+09,6.6046e+07,3.2913e+10,6.5825e+10
1.282710e-03,6.4093e+10,7.5320e+08,3.7658e+08,2.5058e+08,2.1109e+08,1.6296e+10,1.6296e+10,5.8665e+09,4.0741e+09,5.4103e+09,6.5403e+07,3.2591e+10,6.5182e+10
1.295370e-03,6.3200e+10,7.4794e+08,3.7133e+08,2.4709e+08,2.0815e+08,1.6137e+10,1.6136e+10,5.8091e+09,4.0343e+09,5.3574e+09,6.4766e+07,3.2273e+10,6.4545e+10
1.308150e-03,6.2677e+10,7.3848e+08,3.7037e+08,2.4505e+08,2.0760e+08,1.5979e+10,1.5979e+10,5.7524e+09,3.9949e+09,5.3051e+09,6.4136e+07,3.1958e+10,6.3915e+10
1.321050e-03,6.2238e+10,7.2922e+08,3.6932e+08,2.4368e+08,2.0702e+08,1.5823e+10,1.5823e+10,5.6962e+09,3.9558e+09,5.2533e+09,6.3512e+07,3.1645e+10,6.3291e+10
1.334090e-03,6.1803e+10,7.2412e+08,3.6417e+08,2.4368e+08,2.0413e+08,1.5668e+10,1.5668e+10,5.6405e+09,3.9172e+09,5.2020e+09,6.2893e+07,3.1336e+10,6.2672e+10
1.347250e-03,6.1118e+10,7.1609e+08,3.6208e+08,2.4167e+08,2.0296e+08,1.5515e+10,1.5515e+10,5.5854e+09,3.8789e+09,5.1511e+09,6.2281e+07,3.1030e+10,6.2060e+10
1.360540e-03,6.0267e+10,7.0611e+08,3.6208e+08,2.3830e+08,2.0296e+08,1.5364e+10,1.5364e+10,5.5309e+09,3.8410e+09,5.1008e+09,6.1674e+07,3.0727e+10,6.1454e+10
1.373960e-03,5.9835e+10,7.0106e+08,3.5471e+08,2.3498e+08,1.9883e+08,1.5214e+10,1.5213e+10,5.4769e+09,3.8035e+09,5.0510e+09,6.1074e+07,3.0427e+10,6.0853e+10
1.387520e-03,5.9266e+10,6.9616e+08,3.4970e+08,2.3171e+08,1.9602e+08,1.5065e+10,1.5065e+10,5.4233e+09,3.7663e+09,5.0017e+09,6.0480e+07,3.0129e+10,6.0259e+10
1.401210e-03,5.8440e+10,6.9129e+08,3.4888e+08,2.2848e+08,1.9556e+08,1.4918e+10,1.4918e+10,5.3703e+09,3.7296e+09,4.9528e+09,5.9891e+07,2.9835e+10,5.9670e+10
1.415030e-03,5.7930e+10,6.8285e+08,3.4291e+08,2.2649e+08,1.9221e+08,1.4772e+10,1.4772e+10,5.3179e+09,3.6931e+09,4.9044e+09,5.9308e+07,2.9544e+10,5.9087e+10
1.428990e-03,5.7469e+10,6.7399e+08,3.3624e+08,2.2490e+08,1.8848e+08,1.4628e+10,1.4628e+10,5.2659e+09,3.6571e+09,4.8565e+09,5.8731e+07,2.9255e+10,5.8510e+10
1.443090e-03,5.6668e+10,6.6928e+08,3.3506e+08,2.2333e+08,1.8782e+08,1.4485e+10,1.4485e+10,5.2145e+09,3.6213e+09,4.8091e+09,5.8159e+07,2.8969e+10,5.7938e+10
1.457320e-03,5.6085e+10,6.6215e+08,3.3389e+08,2.2177e+08,1.8716e+08,1.4343e+10,1.4343e+10,5.1636e+09,3.5860e+09,4.7621e+09,5.7593e+07,2.8686e+10,5.7373e+10
1.471700e-03,5.5693e+10,6.5293e+08,3.3272e+08,2.2022e+08,1.8650e+08,1.4203e+10,1.4203e+10,5.1131e+09,3.5509e+09,4.7156e+09,5.7033e+07,2.8406e+10,5.6812e+10
1.486220e-03,5.5304e+10,6.4796e+08,3.2874e+08,2.1868e+08,1.8427e+08,1.4064e+10,1.4064e+10,5.0632e+09,3.5162e+09,4.6695e+09,5.6478e+07,2.8129e+10,5.6257e+10
1.500880e-03,5.4801e+10,6.4343e+08,3.2533e+08,2.1669e+08,1.8236e+08,1.3927e+10,1.3927e+10,5.0137e+09,3.4819e+09,4.6239e+09,5.5928e+07,2.7854e+10,5.5707e+10
1.515690e-03,5.4038e+10,6.3894e+08,3.2382e+08,2.1367e+08,1.8151e+08,1.3791e+10,1.3791e+10,4.9647e+09,3.4479e+09,4.5787e+09,5.5384e+07,2.7582e+10,5.5163e+10
1.530640e-03,5.3542e+10,6.3142e+08,3.1870e+08,2.1172e+08,1.7864e+08,1.3656e+10,1.3656e+10,4.9162e+09,3.4142e+09,4.5340e+09,5.4845e+07,2.7312e+10,5.4624e+10
1.545740e-03,5.3168e+10,6.2294e+08,3.1206e+08,2.1013e+08,1.7492e+08,1.3523e+10,1.3523e+10,4.8682e+09,3.3809e+09,4.4897e+09,5.4312e+07,2.7045e+10,5.4091e+10
1.560990e-03,5.2796e+10,6.1859e+08,3.0556e+08,2.0720e+08,1.7128e+08,1.3391e+10,1.3391e+10,4.8207e+09,3.3478e+09,4.4458e+09,5.3783e+07,2.6781e+10,5.3562e+10
1.576390e-03,5.2258e+10,6.1426e+08,3.0212e+08,2.0431e+08,1.6935e+08,1.3260e+10,1.3260e+10,4.7736e+09,3.3151e+09,4.4024e+09,5.3260e+07,2.6520e+10,5.3039e+10
1.591950e-03,5.1530e+10,6.0997e+08,3.0212e+08,2.0146e+08,1.6935e+08,1.3130e+10,1.3130e+10,4.7269e+09,3.2827e+09,4.3594e+09,5.2741e+07,2.6260e+10,5.2521e+10
1.607650e-03,5.1115e+10,6.0211e+08,3.0033e+08,2.0104e+08,1.6834e+08,1.3002e+10,1.3002e+10,4.6807e+09,3.2507e+09,4.3168e+09,5.2229e+07,2.6004e+10,5.2008e+10
1.623510e-03,5.0674e+10,5.9470e+08,2.9823e+08,2.0037e+08,1.6717e+08,1.2875e+10,1.2875e+10,4.6350e+09,3.2189e+09,4.2746e+09,5.1720e+07,2.5750e+10,5.1500e+10
1.639530e-03,4.9968e+10,5.9054e+08,2.9614e+08,1.9758e+08,1.6600e+08,1.2749e+10,1.2749e+10,4.5897e+09,3.1875e+09,4.2329e+09,5.1217e+07,2.5498e+10,5.0996e+10
1.655700e-03,4.9487e+10,5.8386e+08,2.9279e+08,1.9483e+08,1.6412e+08,1.2625e+10,1.2625e+10,4.5449e+09,3.1563e+09,4.1915e+09,5.0719e+07,2.5249e+10,5.0498e+10
1.672040e-03,4.9141e+10,5.7576e+08,2.8875e+08,1.9213e+08,1.6186e+08,1.2501e+10,1.2501e+10,4.5005e+09,3.1255e+09,4.1506e+09,5.0226e+07,2.5003e+10,5.0005e+10
1.688530e-03,4.8798e+10,5.7174e+08,2.8875e+08,1.9078e+08,1.6186e+08,1.2379e+10,1.2379e+10,4.4565e+09,3.0950e+09,4.1101e+09,4.9737e+07,2.4758e+10,4.9517e+10
1.705190e-03,4.8321e+10,5.6616e+08,2.8554e+08,1.8945e+08,1.6006e+08,1.2258e+10,1.2258e+10,4.4130e+09,3.0647e+09,4.0699e+09,4.9254e+07,2.4516e+10,4.9033e+10
1.722010e-03,4.7648e+10,5.5827e+08,2.7764e+08,1.8812e+08,1.5563e+08,1.2139e+10,1.2139e+10,4.3699e+09,3.0348e+09,4.0301e+09,4.8775e+07,2.4277e+10,4.8554e+10
1.739000e-03,4.7505e+10,5.5353e+08,2.7597e+08,1.8578e+08,1.5469e+08,1.2020e+10,1.2020e+10,4.3272e+09,3.0051e+09,3.9908e+09,4.8300e+07,2.4040e+10,4.8080e+10
1.756160e-03,4.7333e+10,5.4966e+08,2.7431e+08,1.8342e+08,1.5376e+08,1.1903e+10,1.1903e+10,4.2849e+09,2.9758e+09,3.9518e+09,4.7830e+07,2.3805e+10,4.7610e+10
1.773490e-03,4.6347e+10,5.4582e+08,2.6485e+08,1.8213e+08,1.4846e+08,1.1786e+10,1.1786e+10,4.2430e+09,2.9467e+09,3.9132e+09,4.7365e+07,2.3572e+10,4.7144e+10
1.790980e-03,4.5739e+10,5.3988e+08,2.6389e+08,1.8015e+08,1.4792e+08,1.1671e+10,1.1671e+10,4.2016e+09,2.9179e+09,3.8750e+09,4.6905e+07,2.3342e+10,4.6684e+10
1.808650e-03,4.5420e+10,5.3236e+08,2.6389e+08,1.7764e+08,1.4792e+08,1.1557e+10,1.1557e+10,4.1606e+09,2.8894e+09,3.8371e+09,4.6449e+07,2.3114e+10,4.6228e+10
1.826490e-03,4.5403e+10,5.2844e+08,2.6389e+08,1.7633e+08,1.4792e+08,1.1444e+10,1.1444e+10,4.1199e+09,2.8612e+09,3.7996e+09,4.5997e+07,2.2888e+10,4.5776e+10
1.844510e-03,4.5084e+10,5.2474e+08,2.6253e+08,1.7469e+08,1.4716e+08,1.1332e+10,1.1332e+10,4.0797e+09,2.8333e+09,3.7625e+09,4.5550e+07,2.2665e+10,4.5329e+10
1.862710e-03,4.4145e+10,5.2107e+08,2.5887e+08,1.7226e+08,1.4511e+08,1.1222e+10,1.1222e+10,4.0398e+09,2.8056e+09,3.7257e+09,4.5107e+07,2.2443e+10,4.4886e+10
1.881090e-03,4.3666e+10,5.1482e+08,2.5682e+08,1.7072e+08,1.4396e+08,1.1112e+10,1.1112e+10,4.0003e+09,2.7782e+09,3.6893e+09,4.4669e+07,2.2224e+10,4.4448e+10
1.899650e-03,4.3327e+10,5.0803e+08,2.5589e+08,1.6953e+08,1.4344e+08,1.1004e+10,1.1003e+10,3.9613e+09,2.7510e+09,3.6533e+09,4.4234e+07,2.2007e+10,4.4014e+10
1.918390e-03,4.2724e+10,5.0448e+08,2.5589e+08,1.6834e+08,1.4344e+08,1.0896e+10,1.0896e+10,3.9226e+09,2.7242e+09,3.6176e+09,4.3804e+07,2.1792e+10,4.3584e+10
1.937310e-03,4.2275e+10,5.0095e+08,2.5589e+08,1.6658e+08,1.4344e+08,1.0790e+10,1.0790e+10,3.8843e+09,2.6975e+09,3.5823e+09,4.3379e+07,2.1579e+10,4.3158e+10
1.956430e-03,4.1980e+10,4.9745e+08,2.4746e+08,1.6426e+08,1.3871e+08,1.0684e+10,1.0684e+10,3.8463e+09,2.6712e+09,3.5473e+09,4.2957e+07,2.1368e+10,4.2736e+10
1.975730e-03,4.1686e+10,4.9092e+08,2.4493e+08,1.6298e+08,1.3729e+08,1.0580e+10,1.0580e+10,3.8087e+09,2.6451e+09,3.5126e+09,4.2539e+07,2.1159e+10,4.2319e+10
1.995220e-03,4.1316e+10,4.8408e+08,2.4321e+08,1.6184e+08,1.3633e+08,1.0476e+10,1.0476e+10,3.7715e+09,2.6193e+09,3.4783e+09,4.2126e+07,2.0953e+10,4.1905e+10
2.014900e-03,4.0740e+10,4.7734e+08,2.4151e+08,1.6071e+08,1.3538e+08,1.0374e+10,1.0374e+10,3.7347e+09,2.5937e+09,3.4443e+09,4.1717e+07,2.0748e+10,4.1496e+10
2.034780e-03,4.0359e+10,4.7505e+08,2.3872e+08,1.5885e+08,1.3381e+08,1.0273e+10,1.0273e+10,3.6982e+09,2.5683e+09,3.4107e+09,4.1311e+07,2.0545e+10,4.1091e+10
2.054860e-03,4.0077e+10,4.7475e+08,2.3547e+08,1.5669e+08,1.3199e+08,1.0172e+10,1.0172e+10,3.6621e+09,2.5432e+09,3.3774e+09,4.0910e+07,2.0345e+10,4.0689e+10
2.075130e-03,3.9796e+10,4.6813e+08,2.3382e+08,1.5559e+08,1.3107e+08,1.0073e+10,1.0073e+10,3.6263e+09,2.5184e+09,3.3444e+09,4.0512e+07,2.0146e+10,4.0292e+10
2.095600e-03,3.9398e+10,4.6301e+08,2.3219e+08,1.5403e+08,1.3015e+08,9.9747e+09,9.9746e+09,3.5909e+09,2.4938e+09,3.3117e+09,4.0119e+07,1.9949e+10,3.9898e+10
2.116270e-03,3.8849e+10,4.5978e+08,2.3056e+08,1.5189e+08,1.2924e+08,9.8772e+09,9.8772e+09,3.5558e+09,2.4694e+09,3.2794e+09,3.9729e+07,1.9754e+10,3.9508e+10
2.137150e-03,3.8308e+10,4.5394e+08,2.2851e+08,1.5064e+08,1.2809e+08,9.7807e+09,9.7807e+09,3.5211e+09,2.4453e+09,3.2473e+09,3.9343e+07,1.9561e+10,3.9122e+10
2.158240e-03,3.7884e+10,4.4827e+08,2.2628e+08,1.4958e+08,1.2684e+08,9.6852e+09,9.6851e+09,3.4867e+09,2.4214e+09,3.2156e+09,3.8961e+07,1.9370e+10,3.8740e+10
2.179530e-03,3.7884e+10,4.4514e+08,2.2365e+08,1.4854e+08,1.2536e+08,9.5906e+09,9.5905e+09,3.4526e+09,2.3978e+09,3.1842e+09,3.8582e+07,1.9181e+10,3.8362e+10
2.201030e-03,3.7570e+10,4.4018e+08,2.2074e+08,1.4811e+08,1.2373e+08,9.4969e+09,9.4968e+09,3.4189e+09,2.3744e+09,3.1531e+09,3.8208e+07,1.8994e+10,3.7987e+10
2.222750e-03,3.7046e+10,4.3405e+08,2.1766e+08,1.4811e+08,1.2201e+08,9.4041e+09,9.4040e+09,3.3855e+09,2.3512e+09,3.1223e+09,3.7837e+07,1.8808e+10,3.7616e+10
2.244670e-03,3.6782e+10,4.3096e+08,2.1611e+08,1.4609e+08,1.2114e+08,9.3122e+09,9.3122e+09,3.3524e+09,2.3282e+09,3.0918e+09,3.7469e+07,1.8624e+10,3.7248e+10
2.266820e-03,3.6431e+10,4.2795e+08,2.1516e+08,1.4405e+08,1.2060e+08,9.2213e+09,9.2212e+09,3.3196e+09,2.3055e+09,3.0616e+09,3.7105e+07,1.8442e+10,3.6884e+10
2.289180e-03,3.5923e+10,4.2495e+08,2.1516e+08,1.4205e+08,1.2060e+08,9.1312e+09,9.1312e+09,3.2872e+09,2.2829e+09,3.0317e+09,3.6745e+07,1.8262e+10,3.6524e+10
2.311770e-03,3.5611e+10,4.1975e+08,2.1516e+08,1.4007e+08,1.2060e+08,9.0420e+09,9.0419e+09,3.2551e+09,2.2606e+09,3.0021e+09,3.6388e+07,1.8084e+10,3.6167e+10
2.334570e-03,3.5326e+10,4.1432e+08,2.1444e+08,1.3825e+08,1.2020e+08,8.9537e+09,8.9536e+09,3.2233e+09,2.2386e+09,2.9727e+09,3.6035e+07,1.7907e+10,3.5814e+10
2.357610e-03,3.4834e+10,4.1142e+08,2.0948e+08,1.3729e+08,1.1742e+08,8.8662e+09,8.8661e+09,3.1918e+09,2.2167e+09,2.9437e+09,3.5685e+07,1.7732e+10,3.5464e+10
2.380860e-03,3.4477e+10,4.0855e+08,2.0515e+08,1.3582e+08,1.1499e+08,8.7796e+09,8.7795e+09,3.1606e+09,2.1950e+09,2.9149e+09,3.5339e+07,1.7559e+10,3.5118e+10
2.404350e-03,3.4236e+10,4.0569e+08,2.0135e+08,1.3393e+08,1.1286e+08,8.6938e+09,8.6938e+09,3.1298e+09,2.1736e+09,2.8865e+09,3.4995e+07,1.7387e+10,3.4775e+10
2.428070e-03,3.3997e+10,4.0027e+08,2.0104e+08,1.3292e+08,1.1269e+08,8.6089e+09,8.6088e+09,3.0992e+09,2.1524e+09,2.8583e+09,3.4656e+07,1.7218e+10,3.4435e+10
2.452030e-03,3.3687e+10,3.9469e+08,2.0046e+08,1.3170e+08,1.1237e+08,8.5248e+09,8.5247e+09,3.0689e+09,2.1313e+09,2.8303e+09,3.4319e+07,1.7049e+10,3.4098e+10
2.476220e-03,3.3217e+10,3.8919e+08,1.9860e+08,1.2987e+08,1.1132e+08,8.4415e+09,8.4415e+09,3.0389e+09,2.1105e+09,2.8027e+09,3.3986e+07,1.6883e+10,3.3765e+10
2.500650e-03,3.2914e+10,3.8564e+08,1.9548e+08,1.2931e+08,1.0957e+08,8.3590e+09,8.3590e+09,3.0092e+09,2.0899e+09,2.7753e+09,3.3656e+07,1.6718e+10,3.3435e+10
2.525320e-03,3.2684e+10,3.8294e+08,1.9193e+08,1.2916e+08,1.0758e+08,8.2774e+09,8.2773e+09,2.9798e+09,2.0695e+09,2.7482e+09,3.3330e+07,1.6555e+10,3.3109e+10
2.550230e-03,3.2455e+10,3.8026e+08,1.8925e+08,1.2736e+08,1.0608e+08,8.1965e+09,8.1965e+09,2.9507e+09,2.0493e+09,2.7214e+09,3.3006e+07,1.6393e+10,3.2785e+10
2.575390e-03,3.2123e+10,3.7637e+08,1.8723e+08,1.2600e+08,1.0495e+08,8.1164e+09,8.1164e+09,2.9219e+09,2.0292e+09,2.6948e+09,3.2686e+07,1.6233e+10,3.2465e+10
2.600800e-03,3.1675e+10,3.7112e+08,1.8592e+08,1.2512e+08,1.0421e+08,8.0371e+09,8.0371e+09,2.8934e+09,2.0094e+09,2.6685e+09,3.2369e+07,1.6074e+10,3.2148e+10
2.626460e-03,3.1422e+10,3.6815e+08,1.8462e+08,1.2350e+08,1.0349e+08,7.9586e+09,7.9586e+09,2.8651e+09,1.9898e+09,2.6424e+09,3.2055e+07,1.5917e+10,3.1834e+10
2.652370e-03,3.1149e+10,3.6558e+08,1.8364e+08,1.2199e+08,1.0294e+08,7.8809e+09,7.8808e+09,2.8371e+09,1.9704e+09,2.6166e+09,3.1744e+07,1.5762e+10,3.1523e+10
2.678540e-03,3.0715e+10,3.6302e+08,1.8364e+08,1.2114e+08,1.0294e+08,7.8039e+09,7.8038e+09,2.8094e+09,1.9511e+09,2.5910e+09,3.1436e+07,1.5608e+10,3.1215e+10
2.704960e-03,3.0421e+10,3.5890e+08,1.8203e+08,1.1976e+08,1.0203e+08,7.7277e+09,7.7276e+09,2.7819e+09,1.9321e+09,2.5657e+09,3.1131e+07,1.5455e+10,3.0910e+10
2.731650e-03,3.0207e+10,3.5394e+08,1.7949e+08,1.1811e+08,1.0061e+08,7.6522e+09,7.6521e+09,2.7548e+09,1.9132e+09,2.5406e+09,3.0829e+07,1.5304e+10,3.0608e+10
2.758600e-03,2.9912e+10,3.5146e+08,1.7699e+08,1.1728e+08,9.9208e+07,7.5774e+09,7.5774e+09,2.7279e+09,1.8945e+09,2.5158e+09,3.0530e+07,1.5155e+10,3.0309e+10
2.785810e-03,2.9687e+10,3.4802e+08,1.7305e+08,1.1613e+08,9.6999e+07,7.5034e+09,7.5034e+09,2.7012e+09,1.8760e+09,2.4913e+09,3.0234e+07,1.5007e+10,3.0013e+10
2.813300e-03,2.9562e+10,3.4317e+08,1.6708e+08,1.1451e+08,9.3655e+07,7.4301e+09,7.4300e+09,2.6748e+09,1.8577e+09,2.4669e+09,2.9940e+07,1.4860e+10,2.9720e+10
2.841050e-03,2.9210e+10,3.4027e+08,1.6678e+08,1.1354e+08,9.3487e+07,7.3575e+09,7.3575e+09,2.6487e+09,1.8395e+09,2.4428e+09,2.9650e+07,1.4715e+10,2.9429e+10
2.869080e-03,2.8803e+10,3.3789e+08,1.6678e+08,1.1275e+08,9.3487e+07,7.2856e+09,7.2856e+09,2.6228e+09,1.8215e+09,2.4190e+09,2.9363e+07,1.4571e+10,2.9142e+10
2.897380e-03,2.8402e+10,3.3553e+08,1.6678e+08,1.1196e+08,9.3487e+07,7.2145e+09,7.2144e+09,2.5972e+09,1.8038e+09,2.3953e+09,2.9078e+07,1.4429e+10,2.8857e+10
2.925970e-03,2.8117e+10,3.3187e+08,1.6517e+08,1.1118e+08,9.2584e+07,7.1440e+09,7.1439e+09,2.5718e+09,1.7861e+09,2.3719e+09,2.8796e+07,1.4288e+10,2.8575e+10
2.954840e-03,2.7921e+10,3.2724e+08,1.6287e+08,1.1040e+08,9.1294e+07,7.0742e+09,7.0741e+09,2.5467e+09,1.7687e+09,2.3488e+09,2.8517e+07,1.4148e+10,2.8296e+10
2.983990e-03,2.7725e+10,3.2484e+08,1.6132e+08,1.0890e+08,9.0424e+07,7.0051e+09,7.0050e+09,2.5218e+09,1.7514e+09,2.3258e+09,2.8240e+07,1.4010e+10,2.8020e+10
3.013430e-03,2.7466e+10,3.2181e+08,1.6007e+08,1.0764e+08,8.9724e+07,6.9366e+09,6.9366e+09,2.4972e+09,1.7343e+09,2.3031e+09,2.7967e+07,1.3873e+10,2.7746e+10
3.043150e-03,2.7083e+10,3.1732e+08,1.5932e+08,1.0689e+08,8.9306e+07,6.8689e+09,6.8689e+09,2.4728e+09,1.7174e+09,2.2806e+09,2.7696e+07,1.3738e+10,2.7475e+10
3.073180e-03,2.6842e+10,3.1450e+08,1.5804e+08,1.0560e+08,8.8587e+07,6.8018e+09,6.8017e+09,2.4486e+09,1.7006e+09,2.2583e+09,2.7427e+07,1.3603e+10,2.7206e+10
3.103500e-03,2.6633e+10,3.1230e+08,1.5661e+08,1.0421e+08,8.7786e+07,6.7353e+09,6.7353e+09,2.4247e+09,1.6840e+09,2.2363e+09,2.7161e+07,1.3470e+10,2.6941e+10
3.134110e-03,2.6262e+10,3.1012e+08,1.5552e+08,1.0348e+08,8.7172e+07,6.6695e+09,6.6695e+09,2.4010e+09,1.6675e+09,2.2144e+09,2.6898e+07,1.3339e+10,2.6678e+10
3.165030e-03,2.5988e+10,3.0687e+08,1.5334e+08,1.0276e+08,8.5956e+07,6.6044e+09,6.6044e+09,2.3776e+09,1.6512e+09,2.1928e+09,2.6638e+07,1.3209e+10,2.6417e+10
3.196260e-03,2.5806e+10,3.0259e+08,1.5015e+08,1.0204e+08,8.4165e+07,6.5399e+09,6.5398e+09,2.3543e+09,1.6351e+09,2.1714e+09,2.6380e+07,1.3080e+10,2.6159e+10
